"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZNF614|ZNF614",9221.63407040398,0.0935096473130981,0.0262087900318954,3.56787349585003,0.000359890173674443,0.00160503809358041
"KLHL41|KLHL41",159.17307274045,-0.154722372935696,0.221751355613233,-0.697729096211497,0.485346628310137,0.668353908955747
"BEST3|BEST3",34.6432756178365,-0.488942445984357,0.564878853921983,-0.86557045389397,0.386725764202795,0.57551026223305
"PTEN|PTEN",32490.6980907735,0.101623044432166,0.0129792691282488,7.82964305832815,4.89256997240964e-15,7.16060921689662e-14
"LINC00906|LINC00906",0,NA,NA,NA,NA,NA
"RPLP0|RPLP0",348274.759619104,-0.058662212544546,0.00683601522743656,-8.58134609020521,9.37692900659045e-18,1.63670988158707e-16
"LEAP2|LEAP2",79.9516692060091,0.155864956304217,0.323163710547213,0.482309588661088,0.629586036673131,0.778837901081277
"SIRPG-AS1|SIRPG-AS1",0,NA,NA,NA,NA,NA
"SNORD27|SNORD27",214.570132378302,-0.158467672570744,0.1951341611586,-0.812096004255992,0.416736545791184,0.605262070373387
"ARMT1|ARMT1",9309.46721375472,-0.12366564006893,0.0266477679793343,-4.640750405994,3.47146224995023e-06,2.16265715787267e-05
"OR10H5|OR10H5",0,NA,NA,NA,NA,NA
"AMIGO1|AMIGO1",1093.29076436458,0.167920132438995,0.0817791569085941,2.05333655648568,0.0400399477499514,0.101331817759132
"ACTG2|ACTG2",0,NA,NA,NA,NA,NA
"LINC00690|LINC00690",0,NA,NA,NA,NA,NA
"ARSJ|ARSJ",79.9953454207646,0.12022163632337,0.316403396420526,0.379963166272669,0.7039727573046,0.830456623636327
"DSE|DSE",1453.60070273293,0.253249914352116,0.0738530217462624,3.42910700691719,0.000605570721110485,0.00259029386112764
"DNAJC1|DNAJC1",9431.06151968314,0.105776566236655,0.0251999789377811,4.19748629543771,2.6989398419024e-05,0.000146784282329842
"LOC102724699|LOC102724699",6.13237737309208,-1.27757597984206,1.65776271720854,-0.770662753227634,0.44090685474782,NA
"MIR191|MIR191",2.74945849319582,-0.161695791473624,2.37995072515976,-0.0679408148094198,0.945832748277181,NA
"SAMD10|SAMD10",179.386220108362,-0.203079751034924,0.207035027789437,-0.980895615603095,0.326644219809391,0.513764223427747
"AMY2B|AMY2B",52.7266364305812,0.0100953092306323,0.413573345278346,0.0244099610042274,0.980525602961696,0.990566632533797
"TSR2|TSR2",5382.32081521398,0.2568483903434,0.0394340923672047,6.51335874429832,7.34887131404386e-11,7.64155151247509e-10
"TGFBI|TGFBI",21.9627385756055,-0.0259950650943695,0.667076471238058,-0.0389686433492761,0.968915388598079,NA
"DICER1|DICER1",40306.5077436395,-0.0823925820025171,0.0121000696001923,-6.80926513027726,9.80985446134117e-12,1.09218715349232e-10
"ST3GAL6-AS1|ST3GAL6-AS1",0,NA,NA,NA,NA,NA
"ZGLP1|ZGLP1",61.538694083505,0.0755198568904197,0.390125459659425,0.193578386184659,0.846506023379934,0.918133003021573
"PCMTD1|PCMTD1",25417.1567080669,0.0832438275728847,0.0150473352106329,5.5321308662056,3.16363721875011e-08,2.56697622741582e-07
"IPP|IPP",9516.58803236427,0.0509409357252872,0.025639565185642,1.98680965751376,0.0469434940022069,0.116144165240063
"SLC9A3R2|SLC9A3R2",1771.46332757921,-0.195072907265659,0.0661255183087472,-2.95003974645375,0.00317733051521621,0.0113746097245464
"FRMD6|FRMD6",1006.34514143275,0.0763868303056069,0.0846342753911765,0.902551950170894,0.366763737953954,0.555455342352145
"PPP2R1A|PPP2R1A",26475.2475138282,-0.0854403784293339,0.0156241750139164,-5.46847294997862,4.53929322649383e-08,3.63027006266595e-07
"MIR6891|MIR6891",0.95958511342632,-3.33341397223576,4.83907285082132,-0.68885385176005,0.490915242854365,NA
"TTC25|TTC25",316.773978327673,-0.0725912785133208,0.159145585966912,-0.456131271704972,0.64829558398306,0.792499845263319
"SMYD4|SMYD4",3719.1831905658,0.119353412088791,0.0427980830703844,2.78875602658433,0.00529109074703609,0.0178743457897814
"GPR108|GPR108",2666.7566872034,-0.0339659375663925,0.051416131431733,-0.660608579847946,0.508863365299627,0.687987313989874
"LOC101927919|LOC101927919",19.9582572875269,0.0303446269192661,0.703080771417117,0.0431595175872952,0.965574375284451,NA
"SGCZ|SGCZ",10.8284863471679,-0.57933160633193,2.3694373273866,-0.244501764041554,0.806842235917971,NA
"MIR6860|MIR6860",0,NA,NA,NA,NA,NA
"CYP3A43|CYP3A43",48.1699294987185,-0.800943595648882,0.432866763261668,-1.8503236183202,0.0642669205245471,0.150026732097666
"COPS2|COPS2",21465.67975285,0.0562781406177989,0.0167398500805467,3.36192620286364,0.000774008063642308,0.00322838204120756
"OTX2|OTX2",0,NA,NA,NA,NA,NA
"TMEM161B-AS1|TMEM161B-AS1",1522.9668260533,0.0556385868689782,0.0686504486629517,0.810462101160374,0.417674638449804,0.606229126503128
