"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EIF3CL|EIF3CL",2592.28730601299,3.15093001019286,1.18567961903336,2.65748854885581,0.00787252649046539,0.025264375212453
"FAM13A-AS1|FAM13A-AS1",415.437849568032,-0.58378643357077,0.143894092254712,-4.05705630038923,4.96951057298426e-05,0.000258976132735224
"ALPK2|ALPK2",61.0533786551894,-1.61627249174667,0.387048413340238,-4.17589230711009,2.96820228306703e-05,0.000160420835596969
"SLC30A10|SLC30A10",1341.82570664335,0.521091018295678,0.0743158091714189,7.01184612137796,2.35193802732173e-12,2.75775269281178e-11
"MIMT1|MIMT1",209.236727291366,0.662372590137553,0.196162191875044,3.37665777388687,0.000733722782893164,0.00307516456492491
"ERN1|ERN1",5361.536298067,-0.631190926461381,0.0360440437953288,-17.5116568508659,1.1674601544744e-68,8.46381461757786e-67
"C11orf70|C11orf70",165.788918570032,0.773046818558081,0.21943499091976,3.52289676007396,0.000426857601074297,0.00188215825401558
"CPB2-AS1|CPB2-AS1",162.131998511578,0.695495185425932,0.233446729473151,2.97924578766019,0.00288958888955897,0.0104841764482206
"FKBP5|FKBP5",12394.8233663191,-0.899827703839005,0.0220770724678377,-40.758470361045,0,0
"ISY1-RAB43|ISY1-RAB43",356.749531493526,11.9736301397431,1.94860008737548,6.14473447749357,8.00973878876673e-10,7.58953182373903e-09
"DIO2|DIO2",56.785641776359,0.9876641683164,0.391320932685518,2.52392367957001,0.0116053121035752,0.0354481676971246
"SGK223|SGK223",148.289539990722,-1.80085251019418,0.252375116538776,-7.13561834023954,9.63530203326458e-13,1.17516003749996e-11
"MSH5-SAPCD1|MSH5-SAPCD1",299.614134084759,1.0979197475725,0.169411338916107,6.48079257620524,9.1242037160043e-11,9.39979929420747e-10
"CDRT4|CDRT4",88.6393227709416,1.01047972964543,0.304959357410087,3.31348983099612,0.000921394575678125,0.00377444868622732
"ARID5B|ARID5B",26253.1186857553,-0.597804705579175,0.0146917477096596,-40.6898292424479,0,0
"CTBP1-AS|CTBP1-AS",1751.32200761981,-1.47962163392732,0.066803845793168,-22.1487493176424,1.0725524985339e-108,1.47945803492459e-106
"NKILA|NKILA",1158.25917384256,-0.652692029500533,0.0793264576579532,-8.22792355502458,1.9048657843209e-16,3.05150493116237e-15
"SPECC1L-ADORA2A|SPECC1L-ADORA2A",199.909505671334,0.830503485673863,0.212007394044232,3.91733264501421,8.95341619845826e-05,0.000448591765623172
"SNRK|SNRK",19881.2663753931,0.542582202727943,0.0166898743727801,32.5096636804441,7.78619715043856e-232,2.37967558791933e-229
"OR52N2|OR52N2",71.3381062973275,-1.1691417567461,0.356147277478569,-3.28274798286631,0.00102800523789519,0.00416195263456423
"ADAM7|ADAM7",481.884511781317,-0.673607010648674,0.127737717741211,-5.27336030860801,1.33948218208314e-07,1.0169755855884e-06
"ZBTB10|ZBTB10",31696.6070420503,-0.822608759867442,0.0133805618651312,-61.47789369078,0,0
"PNMA1|PNMA1",2646.50183725231,-0.608945728515246,0.0523199958216067,-11.6388718873668,2.6145083138167e-31,8.31680430356346e-30
"LOC101929572|LOC101929572",80.561121334249,-3.33982248513759,0.398902353441937,-8.3725314135649,5.63934840017465e-17,9.35111952271513e-16
"MIR6724-2|MIR6724-2",37.2803602258677,-1.48079835241509,0.51249611487919,-2.8893845424841,0.00385996725582645,0.0135233332471492
"STEAP2-AS1|STEAP2-AS1",194.572523177544,-0.582502594241867,0.197958878722375,-2.94254341104241,0.00325528141713606,0.0116322951510545
"GTF2H2C|GTF2H2C",3202.6154918014,0.612513364105438,0.222176202848317,2.75688105320447,0.00583555750336423,0.0194897867591468
"MYADML2|MYADML2",73.3821469983836,-0.83430276590488,0.340030226978874,-2.45361353111915,0.0141428887365235,0.0421179225709192
"SLC19A2|SLC19A2",15823.8395399991,-0.689088282725309,0.0191068981502156,-36.0648953748431,8.05693835886326e-285,3.0630121512098e-282
"MIR6724-3|MIR6724-3",2724.31035754527,-0.501899343353177,0.0524781401523042,-9.56396971951644,1.13324539878673e-21,2.47047496935507e-20
"HEY1|HEY1",139.236282251273,-0.687069413894282,0.239725812175621,-2.86606355677268,0.0041561079606403,0.0144375428532428
"NNMT|NNMT",60.394071539804,-3.19610846523166,0.461228481302807,-6.92955572952429,4.22164296360376e-12,4.82778788508377e-11
"ACPT|ACPT",135.260235340107,-0.665035283203092,0.241544959201126,-2.75325672455595,0.00590056056123302,0.0196647503673165
"NFIL3|NFIL3",1794.57911765939,-0.532368327214663,0.0639133919186563,-8.32952705580417,8.11659466345276e-17,1.33171958967619e-15
"BTG1|BTG1",7440.30138400226,-0.60677940853505,0.0296611173363134,-20.4570651083391,5.19741892615419e-93,5.8282135828752e-91
"LOC104968399|LOC104968399",107.157659107319,-1.73121324693017,0.71304738459898,-2.42790771598414,0.015186206876156,0.0447715919384611
"STX16-NPEPL1|STX16-NPEPL1",1162.24686613556,-0.880951447153721,0.239787809858823,-3.67387920041635,0.000238895707963555,0.00110494581603203
"ZNF697|ZNF697",2537.39430199429,-0.549344942168853,0.0540678206073856,-10.1602937939358,2.98176577882181e-24,7.28476225619053e-23
"C4orf48|C4orf48",143.991458346353,-1.03859489381142,0.245305396109688,-4.23388523156259,2.29688195768413e-05,0.000126017244190153
"ARL2-SNX15|ARL2-SNX15",1225.32250629784,-7.0883649435804,2.57162139022917,-2.75637967957201,0.00584451109565067,0.0195113288601214
"ELL2|ELL2",7542.00227948944,-0.758920477963982,0.03100499642524,-24.4773606019891,2.57394340405519e-132,4.55909725443275e-130
"ZNF812|ZNF812",355.223853348213,-0.849595699300674,0.148212269259894,-5.73228993485611,9.90837107228263e-09,8.46256328239284e-08
"KCNJ2|KCNJ2",471.567295951417,-0.727051589547796,0.126448225497881,-5.74979669888669,8.93508240410496e-09,7.6733404646162e-08
"KLK4|KLK4",917.917129270842,-0.720899453861468,0.0913124992685833,-7.89486061202903,2.90639872130199e-15,4.31447970180326e-14
"MOV10L1|MOV10L1",155.130494890631,-0.564389614185529,0.224693053430864,-2.51182493436178,0.0120108655732809,0.036522310123045
"IRS2|IRS2",325.034225725657,-1.32697311432838,0.155553759786547,-8.53063992891768,1.45540373168351e-17,2.51779999619877e-16
"TRIM39-RPP21|TRIM39-RPP21",45.988970674852,-8.91609892187804,1.50107237565542,-5.93981946938765,2.85336118479292e-09,2.56194359374235e-08
"LOC101929148|LOC101929148",55.1373602622838,1.03644521292292,0.406123134925644,2.55204671635532,0.0107092158335025,0.0331528395624237
