"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TAL2|TAL2",40.5898844003555,1.20352519314073,0.500061380523024,2.4067549305286,0.0160949663509761,0.046874484400722
"BIVM-ERCC5|BIVM-ERCC5",124.475626363618,-23.6968314879742,4.78516727999444,-4.95214275727509,7.34007235641184e-07,5.04451974512307e-06
"PMEPA1|PMEPA1",4657.27500264638,-1.61091078156902,0.0404936377541941,-39.7818242793503,0,0
"TMCC3|TMCC3",772.118657571716,-1.82216913554561,0.106229530756932,-17.1531317380567,5.9554663404052e-66,4.18143485801333e-64
"PHLDB2|PHLDB2",186.150161715536,-1.90953604906932,0.230733668028774,-8.27593157679611,1.27455175483565e-16,2.06297385281654e-15
"EFCAB12|EFCAB12",385.264751796263,-1.12718519966994,0.148317178485762,-7.5998290365141,2.96522222032272e-14,4.10105756416773e-13
"CHRNA2|CHRNA2",93.2085834244963,-2.02654377107314,0.325954527584328,-6.21725915603012,5.05913824780243e-10,4.89793713468922e-09
"LIMS3-LOC440895|LIMS3-LOC440895",301.149845505401,-1.87810600368218,0.178524935656622,-10.520132645753,6.97752832674993e-26,1.84024930675213e-24
"SGK1|SGK1",483.06548807916,-2.93277130091578,0.152270567116334,-19.2602638609414,1.15787030725877e-82,1.10722236068972e-80
"LAMA1|LAMA1",234.887487774464,-1.27898143072208,0.184488280261691,-6.93258904526553,4.13207283281395e-12,4.73578082684346e-11
"NPNT|NPNT",76.2324732770471,-1.16519995184572,0.34844121331742,-3.34403597310476,0.000825690301699692,0.00341380231633769
"TNKS2-AS1|TNKS2-AS1",86.1664805268092,-1.03061519070937,0.354581719066697,-2.90656606161785,0.00365419729808306,0.0128835044752818
"FMN1|FMN1",148.522589955019,-1.0051545981061,0.23579193342371,-4.2628879771721,2.01801699002257e-05,0.000112338681512435
"ADH1C|ADH1C",74.1636193634526,-1.03475972821894,0.347191052499882,-2.98037556200931,0.00287895180500601,0.0104504475511478
"PER1|PER1",413.826604538148,-1.1951232303014,0.139636428790895,-8.55882122344375,1.14027377995004e-17,1.98364368393764e-16
"GPBAR1|GPBAR1",39.1191753129595,-1.37372203754808,0.4980125091981,-2.75840869893016,0.00580835280353403,0.0194155683355533
"SNX22|SNX22",2604.85233427342,-1.79320109370403,0.0569544034070232,-31.4848543121234,1.40022849733062e-217,4.04173362738747e-215
"HPGD|HPGD",106.702522107851,-1.51376388013954,0.285493890613382,-5.30226365575537,1.14375491820234e-07,8.76485147985243e-07
"KLF5|KLF5",507.95880877492,-1.04000873405325,0.123701379727818,-8.40741418035587,4.19148841804661e-17,7.00243622423284e-16
"F5|F5",457.907500086355,-1.74394417161433,0.138739698965028,-12.5699002133046,3.09113814562257e-36,1.14718024466236e-34
"RNU1-27P|RNU1-27P",34613.2582932364,1.07752297549579,0.125501581650135,8.58573223801786,9.02596711812122e-18,1.57721692231116e-16
"CORO7-PAM16|CORO7-PAM16",111.933555077692,-23.5917813205293,4.78521451944116,-4.93014079612975,8.21703736270269e-07,5.6076603052735e-06
"FAM13C|FAM13C",45.8119970301371,-1.33790339241267,0.473978112375398,-2.82271133936462,0.00476194251574346,0.0162737114652255
"CCDC141|CCDC141",231.298672668697,-11.2461875791267,1.45212570588977,-7.74463776346122,9.58547184632681e-15,1.37830949878871e-13
